Index,file,Spectral Points,Tgas,Tref,Trot,Tvib,add_at_used,broadening_max_width,broadening_method,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,export_rovib_fraction,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,parsum_mode,path_length,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,rot_distribution,self_absorption,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding,1+wL*wG
120,20210808_Tvib300K_Trot300K_20.spec,230000,300,296,300,300,cython,300,fft,11.6873021125793,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CH4-06_HITEMP2020.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3",1628415352.96948,radis,4398730,0,0,0,1,1,CH4,CH4_2000_4000_4398730_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 4.4345855712890625e-05, 'reinitialize': {'copy_database': 0.9559895992279053, 'memory_usage_warning': 0.0019648075103759766, 'reset_population': 2.5033950805664062e-05, 'value': 0.9579982757568359}, 'scaled_eq_linestrength': 0.38508009910583496, 'calc_lineshift': 0.049442291259765625, 'calc_hwhm': 0.27901601791381836, 'generate_wavenumber_arrays': 0.03181004524230957, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.4989340305328369, 'DLM_Initialized_vectors': 9.298324584960938e-06, 'DLM_closest_matching_line': 0.23122167587280273, 'DLM_Distribute_lines': 0.26850461959838867, 'DLM_convolve': 8.965736150741577, 'value': 9.97611379623413}, 'calc_other_spectral_quan': 0.007691860198974609, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,4398730,boltzmann,8,11,0.01,0.01,4000,4150,2000,1850,cm-1,0.01,230002,89
121,20210808_Tvib300K_Trot300K_21.spec,230000,300,296,300,300,cython,300,voigt,3.47682023048401,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CH4-06_HITEMP2020.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3",1628415357.18143,radis,4398730,0,0,0,1,1,CH4,CH4_2000_4000_4398730_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 4.744529724121094e-05, 'reinitialize': {'copy_database': 0.6730830669403076, 'memory_usage_warning': 0.0022308826446533203, 'reset_population': 2.6941299438476562e-05, 'value': 0.6753594875335693}, 'scaled_eq_linestrength': 0.31769609451293945, 'calc_lineshift': 0.05031633377075195, 'calc_hwhm': 0.8343043327331543, 'generate_wavenumber_arrays': 0.01814556121826172, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.13930177688598633, 'DLM_Initialized_vectors': 9.298324584960938e-06, 'DLM_closest_matching_line': 0.22913765907287598, 'DLM_Distribute_lines': 0.26453518867492676, 'DLM_convolve': 0.9331789016723633, 'value': 1.5731558799743652}, 'calc_other_spectral_quan': 0.00769352912902832, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,4398730,boltzmann,8,11,0.01,0.01,4000,4150,2000,1850,cm-1,0.01,230002,89
122,20210808_Tvib300K_Trot300K.spec,230000,300,296,300,300,cython,300,fft,4.5745415687561,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362517.07893,radis,115755,0,0,0,1,1,CO,CO_2000_4000_115755_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003066062927246094, 'reinitialize': {'copy_database': 0.0060427188873291016, 'memory_usage_warning': 0.0023040771484375, 'reset_population': 3.218650817871094e-05, 'value': 0.008397817611694336}, 'scaled_eq_linestrength': 0.01041102409362793, 'calc_lineshift': 0.0013260841369628906, 'calc_hwhm': 0.017279386520385742, 'generate_wavenumber_arrays': 0.004635810852050781, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.18270039558410645, 'DLM_Initialized_vectors': 8.821487426757812e-06, 'DLM_closest_matching_line': 0.007558584213256836, 'DLM_Distribute_lines': 0.04679107666015625, 'DLM_convolve': 4.283607482910156, 'value': 4.524123191833496}, 'calc_other_spectral_quan': 0.007950544357299805, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,115755,boltzmann,8,5,0.01,0.01,4000,4150,2000,1850,cm-1,0.01,230002,
123,20210808_Tvib300K_Trot300K_1.spec,230000,300,296,300,300,cython,300,voigt,0.635573387145996,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362518.38292,radis,115755,0,0,0,1,1,CO,CO_2000_4000_115755_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0004010200500488281, 'reinitialize': {'copy_database': 0.013235330581665039, 'memory_usage_warning': 0.0015218257904052734, 'reset_population': 3.0279159545898438e-05, 'value': 0.014806747436523438}, 'scaled_eq_linestrength': 0.00892329216003418, 'calc_lineshift': 0.0010364055633544922, 'calc_hwhm': 0.022490262985229492, 'generate_wavenumber_arrays': 0.0041425228118896484, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.055536508560180664, 'DLM_Initialized_vectors': 1.2874603271484375e-05, 'DLM_closest_matching_line': 0.007373332977294922, 'DLM_Distribute_lines': 0.04717087745666504, 'DLM_convolve': 0.4618721008300781, 'value': 0.575502872467041}, 'calc_other_spectral_quan': 0.008170843124389648, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,115755,boltzmann,8,5,0.01,0.01,4000,4150,2000,1850,cm-1,0.01,230002,
124,20210808_Tvib300K_Trot300K_2.spec,430000,300,296,300,300,cython,300,fft,2.5903115272522,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362523.25888,radis,210572,0,0,0,1,1,CO,CO_2000_6000_210572_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002453327178955078, 'reinitialize': {'copy_database': 0.009823799133300781, 'memory_usage_warning': 0.0015883445739746094, 'reset_population': 3.147125244140625e-05, 'value': 0.011461496353149414}, 'scaled_eq_linestrength': 0.011281967163085938, 'calc_lineshift': 0.00118255615234375, 'calc_hwhm': 0.024168968200683594, 'generate_wavenumber_arrays': 0.008746623992919922, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.46643781661987305, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.013088226318359375, 'DLM_Distribute_lines': 0.11221432685852051, 'DLM_convolve': 1.917848825454712, 'value': 2.5179574489593506}, 'calc_other_spectral_quan': 0.015164375305175781, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,210572,boltzmann,11,5,0.01,0.01,6000,6150,2000,1850,cm-1,0.01,430001,
125,20210808_Tvib300K_Trot300K_3.spec,430000,300,296,300,300,cython,300,voigt,1.50342655181885,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362526.07086,radis,210572,0,0,0,1,1,CO,CO_2000_6000_210572_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003483295440673828, 'reinitialize': {'copy_database': 0.02192544937133789, 'memory_usage_warning': 0.0016067028045654297, 'reset_population': 3.147125244140625e-05, 'value': 0.02358245849609375}, 'scaled_eq_linestrength': 0.015230417251586914, 'calc_lineshift': 0.0011949539184570312, 'calc_hwhm': 0.02832508087158203, 'generate_wavenumber_arrays': 0.008004188537597656, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.07696151733398438, 'DLM_Initialized_vectors': 8.821487426757812e-06, 'DLM_closest_matching_line': 0.012019872665405273, 'DLM_Distribute_lines': 0.11237168312072754, 'DLM_convolve': 1.1941375732421875, 'value': 1.402794361114502}, 'calc_other_spectral_quan': 0.023839235305786133, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,210572,boltzmann,11,5,0.01,0.01,6000,6150,2000,1850,cm-1,0.01,430001,
126,20210808_Tvib300K_Trot300K_4.spec,630000,300,296,300,300,cython,300,fft,28.8374009132385,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362558.70247,radis,301576,0,0,0,1,1,CO,CO_2000_8000_301576_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002758502960205078, 'reinitialize': {'copy_database': 0.015095949172973633, 'memory_usage_warning': 0.0015897750854492188, 'reset_population': 8.273124694824219e-05, 'value': 0.01680469512939453}, 'scaled_eq_linestrength': 0.02169036865234375, 'calc_lineshift': 0.0013172626495361328, 'calc_hwhm': 0.030095338821411133, 'generate_wavenumber_arrays': 0.016948223114013672, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.9233381748199463, 'DLM_Initialized_vectors': 2.7894973754882812e-05, 'DLM_closest_matching_line': 0.025007009506225586, 'DLM_Distribute_lines': 0.21470141410827637, 'DLM_convolve': 27.548224449157715, 'value': 28.724740028381348}, 'calc_other_spectral_quan': 0.02540111541748047, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,301576,boltzmann,13,5,0.01,0.01,8000,8150,2000,1850,cm-1,0.01,630001,
127,20210808_Tvib300K_Trot300K_5.spec,630000,300,296,300,300,cython,300,voigt,5.04147100448608,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362565.71835,radis,301576,0,0,0,1,1,CO,CO_2000_8000_301576_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003590583801269531, 'reinitialize': {'copy_database': 0.03581500053405762, 'memory_usage_warning': 0.0016410350799560547, 'reset_population': 3.337860107421875e-05, 'value': 0.037508487701416016}, 'scaled_eq_linestrength': 0.019608020782470703, 'calc_lineshift': 0.0022542476654052734, 'calc_hwhm': 0.05054664611816406, 'generate_wavenumber_arrays': 0.014163017272949219, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.09866881370544434, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0206453800201416, 'DLM_Distribute_lines': 0.21256709098815918, 'DLM_convolve': 4.545077562332153, 'value': 4.88811182975769}, 'calc_other_spectral_quan': 0.028806209564208984, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,301576,boltzmann,13,5,0.01,0.01,8000,8150,2000,1850,cm-1,0.01,630001,
128,20210808_Tvib300K_Trot300K_6.spec,830000,300,296,300,300,cython,300,fft,18.983891248703,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362589.2739,radis,389355,0,0,0,1,1,CO,CO_2000_10000_389355_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002684593200683594, 'reinitialize': {'copy_database': 0.019465208053588867, 'memory_usage_warning': 0.0015501976013183594, 'reset_population': 3.170967102050781e-05, 'value': 0.021065235137939453}, 'scaled_eq_linestrength': 0.01981043815612793, 'calc_lineshift': 0.0023393630981445312, 'calc_hwhm': 0.03453397750854492, 'generate_wavenumber_arrays': 0.016669273376464844, 'calc_line_broadening': {'precompute_DLM_lineshapes': 1.3385884761810303, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.025305986404418945, 'DLM_Distribute_lines': 0.2778654098510742, 'DLM_convolve': 17.189584255218506, 'value': 18.85510492324829}, 'calc_other_spectral_quan': 0.03398704528808594, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,389355,boltzmann,14,5,0.01,0.01,10000,10150,2000,1850,cm-1,0.01,830001,
129,20210808_Tvib300K_Trot300K_7.spec,830000,300,296,300,300,cython,300,voigt,5.33252000808716,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362597.04173,radis,389355,0,0,0,1,1,CO,CO_2000_10000_389355_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.000408172607421875, 'reinitialize': {'copy_database': 0.03585982322692871, 'memory_usage_warning': 0.0016083717346191406, 'reset_population': 3.266334533691406e-05, 'value': 0.037520647048950195}, 'scaled_eq_linestrength': 0.020524024963378906, 'calc_lineshift': 0.0020494461059570312, 'calc_hwhm': 0.05015373229980469, 'generate_wavenumber_arrays': 0.01898670196533203, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.10279965400695801, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.02652597427368164, 'DLM_Distribute_lines': 0.2713000774383545, 'DLM_convolve': 4.749122381210327, 'value': 5.166712522506714}, 'calc_other_spectral_quan': 0.036041975021362305, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,389355,boltzmann,14,5,0.01,0.01,10000,10150,2000,1850,cm-1,0.01,830001,
130,20210808_Tvib300K_Trot300K_8.spec,1030000,300,296,300,300,cython,300,fft,36.1776790618896,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362638.76864,radis,471366,0,0,0,1,1,CO,CO_2000_12000_471366_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002434253692626953, 'reinitialize': {'copy_database': 0.025913476943969727, 'memory_usage_warning': 0.001550912857055664, 'reset_population': 3.3855438232421875e-05, 'value': 0.027549266815185547}, 'scaled_eq_linestrength': 0.023593902587890625, 'calc_lineshift': 0.002069711685180664, 'calc_hwhm': 0.04236936569213867, 'generate_wavenumber_arrays': 0.025920391082763672, 'calc_line_broadening': {'precompute_DLM_lineshapes': 2.0398223400115967, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.03431057929992676, 'DLM_Distribute_lines': 0.38538169860839844, 'DLM_convolve': 33.52356481552124, 'value': 36.013046979904175}, 'calc_other_spectral_quan': 0.04276275634765625, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,471366,boltzmann,16,5,0.01,0.01,12000,12150,2000,1850,cm-1,0.01,1030001,
131,20210808_Tvib300K_Trot300K_9.spec,1030000,300,296,300,300,cython,300,voigt,6.31261372566223,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362648.06037,radis,471366,0,0,0,1,1,CO,CO_2000_12000_471366_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003743171691894531, 'reinitialize': {'copy_database': 0.04761362075805664, 'memory_usage_warning': 0.0015137195587158203, 'reset_population': 3.170967102050781e-05, 'value': 0.04917788505554199}, 'scaled_eq_linestrength': 0.023750782012939453, 'calc_lineshift': 0.002175569534301758, 'calc_hwhm': 0.05033707618713379, 'generate_wavenumber_arrays': 0.019910573959350586, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.1188967227935791, 'DLM_Initialized_vectors': 1.0013580322265625e-05, 'DLM_closest_matching_line': 0.030727624893188477, 'DLM_Distribute_lines': 0.3676950931549072, 'DLM_convolve': 5.581960678100586, 'value': 6.122305393218994}, 'calc_other_spectral_quan': 0.04447531700134277, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,471366,boltzmann,16,5,0.01,0.01,12000,12150,2000,1850,cm-1,0.01,1030001,
132,20210808_Tvib300K_Trot300K_10.spec,1230000,300,296,300,300,cython,300,fft,81.5618400573731,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362736.27717,radis,543823,0,0,0,1,1,CO,CO_2000_14000_543823_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00042700767517089844, 'reinitialize': {'copy_database': 0.028533935546875, 'memory_usage_warning': 0.0015096664428710938, 'reset_population': 3.170967102050781e-05, 'value': 0.03009486198425293}, 'scaled_eq_linestrength': 0.027301311492919922, 'calc_lineshift': 0.002567768096923828, 'calc_hwhm': 0.05314779281616211, 'generate_wavenumber_arrays': 0.028429508209228516, 'calc_line_broadening': {'precompute_DLM_lineshapes': 2.7333123683929443, 'DLM_Initialized_vectors': 1.1205673217773438e-05, 'DLM_closest_matching_line': 0.04050564765930176, 'DLM_Distribute_lines': 0.46401214599609375, 'DLM_convolve': 78.08759307861328, 'value': 81.36193823814392}, 'calc_other_spectral_quan': 0.05781197547912598, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,543823,boltzmann,17,5,0.01,0.01,14000,14150,2000,1850,cm-1,0.01,1230001,
133,20210808_Tvib300K_Trot300K_11.spec,1230000,300,296,300,300,cython,300,voigt,10.9600212574005,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362751.10055,radis,543823,0,0,0,1,1,CO,CO_2000_14000_543823_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003886222839355469, 'reinitialize': {'copy_database': 0.07334375381469727, 'memory_usage_warning': 0.0025675296783447266, 'reset_population': 5.817413330078125e-05, 'value': 0.0760040283203125}, 'scaled_eq_linestrength': 0.036023616790771484, 'calc_lineshift': 0.0038499832153320312, 'calc_hwhm': 0.08625912666320801, 'generate_wavenumber_arrays': 0.03226923942565918, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.17658567428588867, 'DLM_Initialized_vectors': 1.6689300537109375e-05, 'DLM_closest_matching_line': 0.04783821105957031, 'DLM_Distribute_lines': 0.5884377956390381, 'DLM_convolve': 9.818146228790283, 'value': 10.663655281066895}, 'calc_other_spectral_quan': 0.06141400337219238, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,543823,boltzmann,17,5,0.01,0.01,14000,14150,2000,1850,cm-1,0.01,1230001,
134,20210808_Tvib300K_Trot300K_12.spec,1430000,300,296,300,300,cython,300,fft,97.7557916641235,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362857.12357,radis,597654,0,0,0,1,1,CO,CO_2000_16000_597654_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00025463104248046875, 'reinitialize': {'copy_database': 0.045725345611572266, 'memory_usage_warning': 0.0015015602111816406, 'reset_population': 3.075599670410156e-05, 'value': 0.04727458953857422}, 'scaled_eq_linestrength': 0.03219246864318848, 'calc_lineshift': 0.0026998519897460938, 'calc_hwhm': 0.051117897033691406, 'generate_wavenumber_arrays': 0.041665077209472656, 'calc_line_broadening': {'precompute_DLM_lineshapes': 4.07843279838562, 'DLM_Initialized_vectors': 1.0967254638671875e-05, 'DLM_closest_matching_line': 0.04882979393005371, 'DLM_Distribute_lines': 0.5893847942352295, 'DLM_convolve': 92.7519268989563, 'value': 97.51300001144409}, 'calc_other_spectral_quan': 0.06747221946716309, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,597654,boltzmann,18,5,0.01,0.01,16000,16150,2000,1850,cm-1,0.01,1430001,
135,20210808_Tvib300K_Trot300K_13.spec,1430000,300,296,300,300,cython,300,voigt,11.7586848735809,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362873.57073,radis,597654,0,0,0,1,1,CO,CO_2000_16000_597654_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00045490264892578125, 'reinitialize': {'copy_database': 0.08075475692749023, 'memory_usage_warning': 0.0018715858459472656, 'reset_population': 3.8623809814453125e-05, 'value': 0.0826869010925293}, 'scaled_eq_linestrength': 0.039798736572265625, 'calc_lineshift': 0.0036873817443847656, 'calc_hwhm': 0.08565163612365723, 'generate_wavenumber_arrays': 0.03263092041015625, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.15157508850097656, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.043769121170043945, 'DLM_Distribute_lines': 0.580747127532959, 'DLM_convolve': 10.620296239852905, 'value': 11.442252159118652}, 'calc_other_spectral_quan': 0.0713961124420166, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,597654,boltzmann,18,5,0.01,0.01,16000,16150,2000,1850,cm-1,0.01,1430001,
136,20210807_Tvib300K_Trot300K.spec,52000,300,296,300,300,cython,20,fft,0.116898059844971,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281336.59634,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003497600555419922, 'reinitialize': {'copy_database': 0.0009913444519042969, 'memory_usage_warning': 0.0019278526306152344, 'reset_population': 3.1948089599609375e-05, 'value': 0.00296783447265625}, 'scaled_eq_linestrength': 0.012043952941894531, 'calc_lineshift': 0.0010056495666503906, 'calc_hwhm': 0.014338493347167969, 'generate_wavenumber_arrays': 0.0016567707061767578, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.020752668380737305, 'DLM_Initialized_vectors': 9.298324584960938e-06, 'DLM_closest_matching_line': 0.0014634132385253906, 'DLM_Distribute_lines': 0.006050825119018555, 'DLM_convolve': 0.05283308029174805, 'value': 0.0818026065826416}, 'calc_other_spectral_quan': 0.002635955810546875, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2510,2000,1990,cm-1,0.01,52002,
137,20210807_Tvib300K_Trot300K_1.spec,54000,300,296,300,300,cython,40,fft,0.114286661148071,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281336.95634,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002446174621582031, 'reinitialize': {'copy_database': 0.0006794929504394531, 'memory_usage_warning': 0.0016884803771972656, 'reset_population': 3.147125244140625e-05, 'value': 0.0024149417877197266}, 'scaled_eq_linestrength': 0.006702899932861328, 'calc_lineshift': 0.0009610652923583984, 'calc_hwhm': 0.014535665512084961, 'generate_wavenumber_arrays': 0.0013852119445800781, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.022151470184326172, 'DLM_Initialized_vectors': 8.821487426757812e-06, 'DLM_closest_matching_line': 0.0013539791107177734, 'DLM_Distribute_lines': 0.00668787956237793, 'DLM_convolve': 0.054334163665771484, 'value': 0.08522915840148926}, 'calc_other_spectral_quan': 0.0027163028717041016, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2520,2000,1980,cm-1,0.01,52002,
